1306,12.218495165528731
38,11.59910316121128
967,11.813030057420567
993,12.066235700342375
369,11.99535161421452
726,12.310432660854417
21,11.845102777308561
495,10.460242108190519
866,12.424806488355683
1448,11.626254150277232
720,12.524526376648708
1249,11.686878772093667
222,12.100156419938624
1327,11.779128505744886
612,12.474189562487116
1291,11.691071650353702
974,12.028738630247258
1405,12.524526376648708
237,12.178187442040638
69,12.323855681186558
1454,12.128111104060462
1230,12.154779351142624
770,11.812289042195847
1389,11.782952602183288
1294,11.652687407345388
149,11.652687407345388
461,11.951180395901384
926,12.560244459250788
1030,11.982929094215963
371,11.808813773969108
1382,11.964001084330445
1297,11.84939770159144
388,12.160028707028767
257,12.301382825334498
1409,12.2783933071098
1274,11.842229212112828
279,12.165250651009918
179,11.512925464970229
1183,11.695247021764184
768,12.28690119819279
29,11.134589024250317
991,12.031719258385396
797,11.608235644774552
1288,12.535376392672774
651,11.589886506106357
1051,12.206777397134413
73,11.883799128308773
1237,12.180754837545884
89,11.724805824005728
629,12.034691028774553
1271,12.132156962580005
457,12.4529327234617
932,12.676076274775909
705,10.915088464214607
372,11.736069016284437
1018,11.982929094215963
285,12.011880916165731
410,11.002099841204238
1252,11.77528972943772
1269,11.877568578558138
108,11.652687407345388
1015,12.332705296463539
1106,12.100156419938624
1004,12.106252310247962
342,11.379394072345706
829,11.900905258737373
635,12.206072645530174
696,11.396391648714276
842,12.071969661006694
487,12.072541252905651
186,12.061046873479915
330,11.686878772093667
41,12.043553716032399
581,12.442302200392747
831,11.925035115797062
1090,11.439278924801929
297,12.384218830913648
111,12.100712129872347
173,12.0015054797889
1206,11.580584113444043
543,11.79810440720389
667,12.173032791451973
249,12.531772785169476
405,11.918390573078392
275,12.230765258120545
1201,12.195517131590657
988,12.180754837545884
248,12.100712129872347
122,11.820410164718188
1244,12.345834587905333
1425,11.863582336583399
813,11.969717200243734
105,12.429216196844383
653,11.813030057420567
425,11.813030057420567
1282,11.921718363171067
85,12.468436909997665
19,11.842229212112828
1094,11.76756768334381
594,11.608235644774552
375,11.018629143155449
1197,11.877568578558138
80,12.173032791451973
1360,12.14950229404178
1043,12.477167914377556
1210,12.14950229404178
284,12.096257779522967
588,11.870599909242044
77,11.751942365440728
199,12.524162674153336
558,12.072541252905651
549,12.479909311159902
1006,12.004568269319446
589,11.283512300642423
686,12.336552511980964
849,12.138863895836725
760,11.755871643580617
157,12.504323669331189
1456,12.254862809699606
723,11.813030057420567
1023,12.160028707028767
834,11.8490404949436
566,12.691580461311874
1092,11.824079893607152
1204,11.941455846009388
510,12.01309450854769
1320,11.960811288962345
1435,12.066810578196666
1005,11.917723684090689
638,11.350406535472453
1037,12.567237494741757
1305,12.691580461311874
144,11.736069016284437
1117,11.77528972943772
964,12.277928082630602
185,13.071070083016778
1304,11.77528972943772
1266,11.711776323715394
23,11.77452020265869
1400,11.695247021764184
782,12.139398512262181
1250,12.404923504275338
1016,12.220961258023925
736,11.44571671527678
546,12.254862809699606
1036,12.661913960963405
517,12.487485104968359
474,12.43320821811392
189,12.56374708980199
12,11.877568578558138
39,11.314474526246391
306,12.323855681186558
785,11.992260421644849
889,11.915051671812877
571,11.695247021764184
665,12.348006141418841
851,12.2783933071098
650,12.235388699864227
207,11.856515169360305
877,12.765688433465597
670,12.063932878369052
1003,11.827042533619087
911,11.874090314181814
1007,11.385092093460344
1277,12.195517131590657
11,12.751299696013497
875,12.623061104072981
748,12.46997418931655
1192,11.736069016284437
583,12.691580461311874
1096,11.751942365440728
1209,12.577636201962656
555,11.635143097694478
540,12.66032791780777
678,12.827992316801751
1248,11.771436160121729
1426,12.509874099861838
1229,11.751942365440728
419,11.863582336583399
1207,12.206072645530174
435,12.26434155365415
1364,11.87862357740665
906,12.449018824140563
452,12.225875272826354
1232,11.53076538309856
1285,11.794337924408413
40,11.982929094215963
402,11.589886506106357
777,11.867097278690842
946,11.870599909242044
616,12.118333731222167
1308,11.898187865760873
899,11.813030057420567
931,11.67419361256635
78,11.824079893607152
1063,11.612770799939945
955,11.884489021402711
1184,12.137258329529814
1041,12.061046873479915
1155,12.292250341771226
1233,11.863582336583399
75,11.418614785498987
480,12.694652660348845
31,11.914047823644255
954,11.755871643580617
107,11.652687407345388
892,11.947949375319936
882,12.089538829274222
302,12.230765258120545
1223,11.834284063781393
404,12.031719258385396
1329,12.081076155355488
1438,11.91638857040772
155,11.27720313144916
428,12.182804018590819
772,11.580584113444043
1391,11.728036844587175
1060,12.271392111650817
969,11.84939770159144
